timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,attack_type
1743660662.6626456,192.168.172.126,192.168.1.1,UDP,42350,53,367,UDP Flood
1743660662.6626494,192.168.184.154,192.168.1.1,TCP,39005,80,865,TCP-RST Flood
1743660662.6626527,192.168.177.58,192.168.1.1,UDP,56585,53,1461,UDP Flood
1743660662.662656,192.168.64.6,192.168.1.1,UDP,42826,53,1251,UDP Flood
1743660662.6626596,192.168.109.230,192.168.1.1,TCP,5598,80,1098,TCP-SYN Flood
1743660662.662663,192.168.74.183,192.168.1.1,UDP,47887,53,1013,UDP Flood
1743660662.6626668,192.168.189.171,192.168.1.1,TCP,7989,80,342,TCP-FIN Flood
1743660662.6626701,192.168.226.221,192.168.1.1,UDP,28431,53,1395,UDP Flood
1743660662.6626737,192.168.58.213,192.168.1.1,TCP,5072,80,221,TCP-RST Flood
1743660662.6626809,192.168.76.97,192.168.1.1,TCP,44267,80,1004,TCP-ACK Flood
1743660662.662684,192.168.214.226,192.168.1.1,UDP,38969,53,1424,UDP Flood
1743660662.6626873,192.168.167.80,192.168.1.1,UDP,33708,53,711,UDP Flood
1743660662.662691,192.168.77.242,192.168.1.1,TCP,55909,80,693,TCP-SYN Flood
1743660662.6626956,192.168.148.40,192.168.1.1,TCP,50159,80,622,TCP-SYN Flood
1743660662.6627016,192.168.203.232,192.168.1.1,UDP,30418,53,983,UDP Flood
1743660662.6627119,192.168.23.144,192.168.1.1,UDP,3884,53,1177,UDP Flood
1743660662.6627183,192.168.85.175,192.168.1.1,TCP,24633,80,642,TCP-FIN Flood
1743660662.6627235,192.168.255.153,192.168.1.1,UDP,22823,53,1272,UDP Flood
1743660662.6627288,192.168.212.86,192.168.1.1,UDP,52831,53,1316,UDP Flood
1743660662.6627328,192.168.222.79,192.168.1.1,TCP,15590,80,866,TCP-SYN Flood
1743660662.6627364,192.168.224.169,192.168.1.1,UDP,54360,53,1236,UDP Flood
1743660662.6627398,192.168.198.96,192.168.1.1,UDP,15820,53,307,UDP Flood
1743660662.6627436,192.168.130.227,192.168.1.1,TCP,6999,80,416,TCP-FIN Flood
1743660662.6627488,192.168.235.25,192.168.1.1,TCP,8596,80,533,TCP-ACK Flood
1743660662.6627522,192.168.2.125,192.168.1.1,UDP,41968,53,275,UDP Flood
1743660662.6627557,192.168.212.119,192.168.1.1,TCP,18687,80,841,TCP-FIN Flood
1743660662.6627595,192.168.214.249,192.168.1.1,TCP,48906,80,650,TCP-FIN Flood
1743660662.6627634,192.168.27.132,192.168.1.1,TCP,5470,80,888,TCP-ACK Flood
1743660662.6627684,192.168.200.213,192.168.1.1,TCP,7704,80,1241,TCP-FIN Flood
1743660662.6627736,192.168.42.29,192.168.1.1,UDP,1839,53,381,UDP Flood
1743660662.662779,192.168.135.8,192.168.1.1,UDP,20384,53,963,UDP Flood
1743660662.6627843,192.168.173.108,192.168.1.1,UDP,45223,53,441,UDP Flood
1743660662.6627898,192.168.212.95,192.168.1.1,UDP,20793,53,323,UDP Flood
1743660662.662802,192.168.186.107,192.168.1.1,TCP,1299,80,71,TCP-SYN Flood
1743660662.6628065,192.168.50.140,192.168.1.1,UDP,45286,53,1185,UDP Flood
1743660662.6628098,192.168.92.5,192.168.1.1,UDP,7736,53,927,UDP Flood
1743660662.6628137,192.168.4.100,192.168.1.1,TCP,25141,80,1079,TCP-FIN Flood
1743660662.6628172,192.168.61.11,192.168.1.1,UDP,55506,53,1294,UDP Flood
1743660662.662821,192.168.193.8,192.168.1.1,TCP,20980,80,1299,TCP-ACK Flood
1743660662.6628249,192.168.5.80,192.168.1.1,TCP,58327,80,327,TCP-SYN Flood
1743660662.6628304,192.168.249.91,192.168.1.1,UDP,54722,53,1438,UDP Flood
1743660662.6628335,192.168.58.87,192.168.1.1,UDP,25007,53,246,UDP Flood
1743660662.6628373,192.168.64.235,192.168.1.1,TCP,42009,80,1202,TCP-ACK Flood
1743660662.662841,192.168.227.67,192.168.1.1,TCP,22823,80,460,TCP-ACK Flood
1743660662.6628466,192.168.12.76,192.168.1.1,UDP,35136,53,863,UDP Flood
1743660662.6628494,192.168.156.124,192.168.1.1,UDP,48989,53,225,UDP Flood
1743660662.6628535,192.168.191.11,192.168.1.1,TCP,45160,80,1494,TCP-RST Flood
1743660662.6628568,192.168.82.145,192.168.1.1,UDP,1933,53,439,UDP Flood
1743660662.6628606,192.168.63.255,192.168.1.1,TCP,3081,80,256,TCP-ACK Flood
1743660662.6628644,192.168.94.10,192.168.1.1,TCP,48795,80,441,TCP-ACK Flood
1743660662.6628683,192.168.247.182,192.168.1.1,TCP,59149,80,653,TCP-ACK Flood
1743660662.6628723,192.168.90.251,192.168.1.1,TCP,20820,80,204,TCP-FIN Flood
1743660662.6628807,192.168.94.13,192.168.1.1,UDP,61966,53,1423,UDP Flood
1743660662.6628907,192.168.139.201,192.168.1.1,UDP,52244,53,507,UDP Flood
1743660662.6628962,192.168.235.68,192.168.1.1,UDP,35428,53,241,UDP Flood
1743660662.6629014,192.168.205.42,192.168.1.1,UDP,1652,53,360,UDP Flood
1743660662.6629076,192.168.109.105,192.168.1.1,TCP,11316,80,1110,TCP-FIN Flood
1743660662.6629138,192.168.42.170,192.168.1.1,TCP,22953,80,737,TCP-ACK Flood
1743660662.6629198,192.168.158.163,192.168.1.1,TCP,4604,80,1443,TCP-FIN Flood
1743660662.6629257,192.168.97.56,192.168.1.1,UDP,60677,53,1004,UDP Flood
1743660662.6629312,192.168.195.162,192.168.1.1,UDP,32048,53,212,UDP Flood
1743660662.662937,192.168.27.39,192.168.1.1,UDP,9359,53,1375,UDP Flood
1743660662.6629493,192.168.7.195,192.168.1.1,TCP,12062,80,98,TCP-ACK Flood
1743660662.6629548,192.168.10.160,192.168.1.1,UDP,33811,53,1192,UDP Flood
1743660662.662961,192.168.188.127,192.168.1.1,TCP,2513,80,560,TCP-RST Flood
1743660662.662967,192.168.111.142,192.168.1.1,TCP,52291,80,902,TCP-ACK Flood
1743660662.662974,192.168.188.40,192.168.1.1,UDP,37767,53,579,UDP Flood
1743660662.6629803,192.168.6.163,192.168.1.1,TCP,8808,80,1063,TCP-FIN Flood
1743660662.6629868,192.168.175.5,192.168.1.1,TCP,9437,80,982,TCP-SYN Flood
1743660662.662991,192.168.250.89,192.168.1.1,UDP,45005,53,1118,UDP Flood
1743660662.6629994,192.168.152.13,192.168.1.1,TCP,64742,80,63,TCP-RST Flood
1743660662.6630027,192.168.104.222,192.168.1.1,UDP,24508,53,1432,UDP Flood
1743660662.6630065,192.168.167.4,192.168.1.1,TCP,19037,80,352,TCP-ACK Flood
1743660662.6630116,192.168.211.6,192.168.1.1,TCP,23896,80,297,TCP-ACK Flood
1743660662.6630151,192.168.173.110,192.168.1.1,TCP,56915,80,1461,TCP-FIN Flood
1743660662.6630194,192.168.172.125,192.168.1.1,UDP,61352,53,1474,UDP Flood
1743660662.6630225,192.168.215.66,192.168.1.1,UDP,23240,53,784,UDP Flood
1743660662.6630263,192.168.44.21,192.168.1.1,TCP,4997,80,449,TCP-ACK Flood
1743660662.6630304,192.168.61.188,192.168.1.1,TCP,2117,80,715,TCP-FIN Flood
1743660662.6630347,192.168.194.15,192.168.1.1,UDP,34280,53,1411,UDP Flood
1743660662.6630402,192.168.74.191,192.168.1.1,UDP,22117,53,184,UDP Flood
1743660662.6630464,192.168.186.189,192.168.1.1,TCP,61626,80,440,TCP-FIN Flood
1743660662.663052,192.168.6.110,192.168.1.1,TCP,20368,80,319,TCP-SYN Flood
1743660662.6630576,192.168.124.47,192.168.1.1,TCP,23122,80,124,TCP-ACK Flood
1743660662.663064,192.168.193.76,192.168.1.1,TCP,31559,80,832,TCP-FIN Flood
1743660662.6630692,192.168.234.19,192.168.1.1,UDP,20376,53,866,UDP Flood
1743660662.6630747,192.168.103.40,192.168.1.1,UDP,25218,53,1030,UDP Flood
1743660662.6630802,192.168.151.198,192.168.1.1,TCP,52310,80,112,TCP-SYN Flood
1743660662.6630878,192.168.144.185,192.168.1.1,UDP,53337,53,1185,UDP Flood
1743660662.6630929,192.168.70.146,192.168.1.1,TCP,21747,80,1335,TCP-FIN Flood
1743660662.6630983,192.168.173.228,192.168.1.1,UDP,18709,53,430,UDP Flood
1743660662.663105,192.168.14.69,192.168.1.1,UDP,54481,53,825,UDP Flood
1743660662.6631122,192.168.44.242,192.168.1.1,TCP,40998,80,982,TCP-FIN Flood
1743660662.6631176,192.168.41.165,192.168.1.1,UDP,12609,53,1467,UDP Flood
1743660662.663125,192.168.203.44,192.168.1.1,UDP,58493,53,1075,UDP Flood
1743660662.663129,192.168.247.92,192.168.1.1,UDP,51789,53,97,UDP Flood
1743660662.6631324,192.168.53.79,192.168.1.1,UDP,4140,53,1097,UDP Flood
1743660662.6631362,192.168.1.71,192.168.1.1,TCP,26024,80,804,TCP-FIN Flood
1743660662.66314,192.168.39.192,192.168.1.1,TCP,25221,80,219,TCP-ACK Flood
1743660662.6631477,192.168.197.34,192.168.1.1,TCP,3745,80,1483,TCP-FIN Flood
1743660662.6631525,192.168.34.119,192.168.1.1,UDP,47909,53,150,UDP Flood
1743660662.6631582,192.168.93.206,192.168.1.1,TCP,7669,80,110,TCP-RST Flood
1743660662.6631634,192.168.76.104,192.168.1.1,UDP,24051,53,325,UDP Flood
1743660662.6631684,192.168.18.234,192.168.1.1,UDP,27929,53,1070,UDP Flood
1743660662.6631749,192.168.166.139,192.168.1.1,TCP,19833,80,367,TCP-SYN Flood
1743660662.663181,192.168.114.86,192.168.1.1,TCP,1297,80,1134,TCP-ACK Flood
1743660662.6631875,192.168.61.48,192.168.1.1,TCP,38658,80,1237,TCP-SYN Flood
1743660662.6631958,192.168.51.90,192.168.1.1,TCP,52950,80,985,TCP-SYN Flood
1743660662.6631992,192.168.160.58,192.168.1.1,UDP,2167,53,467,UDP Flood
1743660662.6632023,192.168.209.41,192.168.1.1,UDP,60727,53,1255,UDP Flood
1743660662.663206,192.168.227.247,192.168.1.1,TCP,34713,80,376,TCP-RST Flood
1743660662.66321,192.168.153.171,192.168.1.1,TCP,10159,80,835,TCP-SYN Flood
1743660662.6632133,192.168.244.118,192.168.1.1,UDP,20761,53,619,UDP Flood
1743660662.6632164,192.168.178.183,192.168.1.1,UDP,47251,53,1321,UDP Flood
1743660662.6632197,192.168.26.141,192.168.1.1,UDP,4537,53,1268,UDP Flood
1743660662.6632252,192.168.14.51,192.168.1.1,TCP,2265,80,635,TCP-ACK Flood
1743660662.6632318,192.168.54.201,192.168.1.1,TCP,30140,80,498,TCP-FIN Flood
1743660662.6632466,192.168.241.159,192.168.1.1,UDP,51535,53,915,UDP Flood
1743660662.6632502,192.168.219.228,192.168.1.1,UDP,63841,53,150,UDP Flood
1743660662.663254,192.168.87.46,192.168.1.1,TCP,53704,80,712,TCP-RST Flood
1743660662.6632605,192.168.16.228,192.168.1.1,TCP,64184,80,1477,TCP-FIN Flood
1743660662.6632638,192.168.250.235,192.168.1.1,UDP,2556,53,1274,UDP Flood
1743660662.663267,192.168.119.208,192.168.1.1,UDP,41057,53,1484,UDP Flood
1743660662.663271,192.168.160.59,192.168.1.1,TCP,57761,80,1397,TCP-ACK Flood
1743660662.6632748,192.168.93.226,192.168.1.1,TCP,23838,80,400,TCP-ACK Flood
1743660662.6632843,192.168.37.107,192.168.1.1,TCP,59612,80,399,TCP-FIN Flood
1743660662.6632907,192.168.86.40,192.168.1.1,TCP,7886,80,270,TCP-FIN Flood
1743660662.6632967,192.168.87.79,192.168.1.1,TCP,49298,80,981,TCP-RST Flood
1743660662.663302,192.168.28.109,192.168.1.1,UDP,44593,53,226,UDP Flood
1743660662.6633084,192.168.139.92,192.168.1.1,UDP,39578,53,1071,UDP Flood
1743660662.6633136,192.168.27.62,192.168.1.1,UDP,64035,53,1407,UDP Flood
1743660662.6633172,192.168.9.146,192.168.1.1,UDP,10073,53,165,UDP Flood
1743660662.6633208,192.168.42.56,192.168.1.1,UDP,46533,53,1132,UDP Flood
1743660662.6633246,192.168.83.52,192.168.1.1,TCP,59421,80,946,TCP-RST Flood
1743660662.663329,192.168.148.188,192.168.1.1,TCP,8266,80,1239,TCP-RST Flood
1743660662.6633317,192.168.91.132,192.168.1.1,UDP,60752,53,125,UDP Flood
1743660662.6633356,192.168.33.21,192.168.1.1,TCP,36754,80,173,TCP-SYN Flood
1743660662.6633394,192.168.223.129,192.168.1.1,UDP,58233,53,1009,UDP Flood
1743660662.66335,192.168.5.217,192.168.1.1,TCP,5261,80,1247,TCP-FIN Flood
1743660662.6633563,192.168.243.144,192.168.1.1,TCP,38731,80,987,TCP-RST Flood
1743660662.663362,192.168.19.78,192.168.1.1,TCP,64262,80,1357,TCP-ACK Flood
1743660662.663366,192.168.141.27,192.168.1.1,UDP,62921,53,122,UDP Flood
1743660662.6633706,192.168.228.222,192.168.1.1,UDP,4182,53,739,UDP Flood
1743660662.663378,192.168.102.233,192.168.1.1,TCP,3500,80,606,TCP-SYN Flood
1743660662.663382,192.168.178.254,192.168.1.1,TCP,36033,80,745,TCP-RST Flood
1743660662.6633854,192.168.128.204,192.168.1.1,UDP,51999,53,528,UDP Flood
1743660662.663389,192.168.166.212,192.168.1.1,UDP,45067,53,443,UDP Flood
1743660662.6633923,192.168.158.106,192.168.1.1,UDP,47372,53,756,UDP Flood
1743660662.6634035,192.168.121.220,192.168.1.1,UDP,49123,53,894,UDP Flood
1743660662.6634102,192.168.47.97,192.168.1.1,TCP,7197,80,968,TCP-ACK Flood
1743660662.6634164,192.168.139.123,192.168.1.1,TCP,27881,80,304,TCP-ACK Flood
1743660662.6634216,192.168.183.146,192.168.1.1,UDP,21141,53,1244,UDP Flood
1743660662.6634276,192.168.38.17,192.168.1.1,TCP,57495,80,214,TCP-SYN Flood
1743660662.6634312,192.168.160.151,192.168.1.1,UDP,10023,53,426,UDP Flood
1743660662.6634347,192.168.240.94,192.168.1.1,TCP,3406,80,1272,TCP-ACK Flood
1743660662.6634386,192.168.230.13,192.168.1.1,UDP,58280,53,1096,UDP Flood
1743660662.663442,192.168.210.178,192.168.1.1,UDP,63789,53,1187,UDP Flood
1743660662.6634457,192.168.117.109,192.168.1.1,TCP,25000,80,989,TCP-FIN Flood
1743660662.663449,192.168.61.28,192.168.1.1,UDP,42231,53,1466,UDP Flood
1743660662.6634529,192.168.111.229,192.168.1.1,TCP,11994,80,164,TCP-FIN Flood
1743660662.6634562,192.168.22.43,192.168.1.1,UDP,16636,53,1289,UDP Flood
1743660662.6634636,192.168.18.227,192.168.1.1,TCP,18721,80,1281,TCP-FIN Flood
1743660662.663467,192.168.254.232,192.168.1.1,UDP,28453,53,631,UDP Flood
1743660662.6634712,192.168.159.15,192.168.1.1,TCP,26207,80,719,TCP-ACK Flood
1743660662.6634789,192.168.66.234,192.168.1.1,TCP,41117,80,394,TCP-RST Flood
1743660662.6634834,192.168.1.91,192.168.1.1,TCP,8183,80,983,TCP-SYN Flood
1743660662.6634872,192.168.72.196,192.168.1.1,TCP,1432,80,1483,TCP-FIN Flood
1743660662.6634922,192.168.128.109,192.168.1.1,TCP,12339,80,101,TCP-RST Flood
1743660662.6634955,192.168.218.233,192.168.1.1,UDP,20164,53,346,UDP Flood
1743660662.6634986,192.168.142.172,192.168.1.1,UDP,25322,53,88,UDP Flood
1743660662.6635025,192.168.208.136,192.168.1.1,TCP,41240,80,934,TCP-ACK Flood
1743660662.663506,192.168.63.23,192.168.1.1,TCP,47985,80,1045,TCP-RST Flood
1743660662.6635091,192.168.50.118,192.168.1.1,UDP,60799,53,546,UDP Flood
1743660662.6635132,192.168.128.245,192.168.1.1,TCP,62948,80,146,TCP-ACK Flood
1743660662.6635165,192.168.1.103,192.168.1.1,UDP,48781,53,675,UDP Flood
1743660662.6635203,192.168.149.235,192.168.1.1,TCP,47648,80,965,TCP-ACK Flood
1743660662.6635234,192.168.34.72,192.168.1.1,UDP,42026,53,80,UDP Flood
1743660662.6635273,192.168.212.164,192.168.1.1,TCP,36393,80,1470,TCP-SYN Flood
1743660662.6635308,192.168.199.57,192.168.1.1,TCP,12283,80,295,TCP-ACK Flood
1743660662.6635346,192.168.169.39,192.168.1.1,TCP,8121,80,1331,TCP-ACK Flood
1743660662.663541,192.168.183.203,192.168.1.1,UDP,3857,53,1150,UDP Flood
1743660662.6635444,192.168.233.92,192.168.1.1,UDP,45268,53,416,UDP Flood
1743660662.6635473,192.168.152.2,192.168.1.1,UDP,11686,53,434,UDP Flood
1743660662.6635513,192.168.247.49,192.168.1.1,TCP,48985,80,882,TCP-FIN Flood
1743660662.6635551,192.168.169.178,192.168.1.1,TCP,62731,80,687,TCP-RST Flood
1743660662.6635587,192.168.82.99,192.168.1.1,TCP,15711,80,246,TCP-ACK Flood
1743660662.663562,192.168.40.146,192.168.1.1,UDP,3090,53,241,UDP Flood
1743660662.6635656,192.168.49.248,192.168.1.1,TCP,14183,80,808,TCP-ACK Flood
1743660662.663572,192.168.244.80,192.168.1.1,UDP,13500,53,1087,UDP Flood
1743660662.6635754,192.168.21.192,192.168.1.1,UDP,4276,53,309,UDP Flood
1743660662.6635783,192.168.36.179,192.168.1.1,UDP,35042,53,561,UDP Flood
1743660662.6635818,192.168.54.147,192.168.1.1,TCP,36321,80,1308,TCP-RST Flood
1743660662.663586,192.168.203.74,192.168.1.1,TCP,30746,80,860,TCP-SYN Flood
1743660662.6635904,192.168.20.46,192.168.1.1,TCP,6040,80,532,TCP-SYN Flood
1743660662.6635942,192.168.135.10,192.168.1.1,TCP,51613,80,791,TCP-RST Flood
1743660662.6635973,192.168.67.79,192.168.1.1,UDP,47985,53,1244,UDP Flood
1743660662.6636012,192.168.84.190,192.168.1.1,TCP,31933,80,536,TCP-SYN Flood
1743660662.6636066,192.168.79.49,192.168.1.1,UDP,54911,53,557,UDP Flood
1743660662.6636176,192.168.52.189,192.168.1.1,TCP,34668,80,327,TCP-SYN Flood
1743660662.6636226,192.168.123.118,192.168.1.1,UDP,48975,53,1008,UDP Flood
1743660662.6636298,192.168.85.187,192.168.1.1,UDP,29053,53,356,UDP Flood
1743660662.6636362,192.168.182.145,192.168.1.1,TCP,21255,80,1151,TCP-ACK Flood
1743660662.6636395,192.168.50.34,192.168.1.1,UDP,39233,53,456,UDP Flood
1743660662.663643,192.168.158.201,192.168.1.1,UDP,40590,53,827,UDP Flood
1743660662.6636472,192.168.9.72,192.168.1.1,TCP,28472,80,529,TCP-FIN Flood
1743660662.663651,192.168.57.143,192.168.1.1,TCP,10853,80,478,TCP-FIN Flood
1743660662.663654,192.168.102.165,192.168.1.1,UDP,11625,53,435,UDP Flood
1743660662.6636574,192.168.80.22,192.168.1.1,UDP,8603,53,91,UDP Flood
1743660662.6636612,192.168.19.28,192.168.1.1,TCP,41718,80,1270,TCP-SYN Flood
1743660662.6636648,192.168.35.137,192.168.1.1,TCP,37324,80,256,TCP-FIN Flood
1743660662.6636686,192.168.159.125,192.168.1.1,TCP,3110,80,1310,TCP-SYN Flood
1743660662.663672,192.168.66.248,192.168.1.1,UDP,22846,53,192,UDP Flood
1743660662.6636755,192.168.127.139,192.168.1.1,UDP,3170,53,397,UDP Flood
1743660662.663679,192.168.208.62,192.168.1.1,UDP,16869,53,360,UDP Flood
1743660662.6636887,192.168.69.79,192.168.1.1,TCP,8373,80,1485,TCP-FIN Flood
1743660662.663692,192.168.207.132,192.168.1.1,UDP,36015,53,832,UDP Flood
1743660662.663699,192.168.117.71,192.168.1.1,TCP,35569,80,643,TCP-SYN Flood
1743660662.6637027,192.168.66.230,192.168.1.1,TCP,23494,80,1007,TCP-FIN Flood
1743660662.663707,192.168.255.80,192.168.1.1,UDP,5375,53,581,UDP Flood
1743660662.6637108,192.168.252.57,192.168.1.1,TCP,7468,80,842,TCP-RST Flood
1743660662.663714,192.168.208.85,192.168.1.1,UDP,26435,53,312,UDP Flood
1743660662.6637173,192.168.122.252,192.168.1.1,UDP,37489,53,886,UDP Flood
1743660662.6637204,192.168.142.194,192.168.1.1,UDP,35111,53,635,UDP Flood
1743660662.663725,192.168.69.98,192.168.1.1,UDP,1138,53,255,UDP Flood
1743660662.6637287,192.168.174.96,192.168.1.1,TCP,14824,80,352,TCP-RST Flood
1743660662.663733,192.168.104.110,192.168.1.1,TCP,1057,80,544,TCP-RST Flood
1743660662.6637378,192.168.192.74,192.168.1.1,UDP,31658,53,1020,UDP Flood
1743660662.6637442,192.168.223.8,192.168.1.1,TCP,55377,80,802,TCP-SYN Flood
1743660662.6637495,192.168.253.121,192.168.1.1,UDP,8283,53,1432,UDP Flood
1743660662.663755,192.168.47.28,192.168.1.1,UDP,33431,53,532,UDP Flood
1743660662.66376,192.168.119.127,192.168.1.1,TCP,32163,80,195,TCP-RST Flood
1743660662.6637635,192.168.43.16,192.168.1.1,TCP,26396,80,571,TCP-FIN Flood
1743660662.6637676,192.168.219.242,192.168.1.1,TCP,48649,80,183,TCP-RST Flood
1743660662.6637726,192.168.211.173,192.168.1.1,UDP,24342,53,1359,UDP Flood
1743660662.663784,192.168.222.37,192.168.1.1,TCP,54246,80,271,TCP-ACK Flood
1743660662.6637948,192.168.156.141,192.168.1.1,TCP,36800,80,484,TCP-ACK Flood
1743660662.6638,192.168.201.211,192.168.1.1,UDP,42009,53,773,UDP Flood
1743660662.6638055,192.168.102.243,192.168.1.1,UDP,32530,53,440,UDP Flood
1743660662.6638088,192.168.167.145,192.168.1.1,UDP,52672,53,592,UDP Flood
1743660662.663812,192.168.44.148,192.168.1.1,UDP,39278,53,92,UDP Flood
1743660662.66382,192.168.184.15,192.168.1.1,TCP,37468,80,628,TCP-SYN Flood
1743660662.6638231,192.168.122.87,192.168.1.1,UDP,18387,53,642,UDP Flood
1743660662.663827,192.168.124.106,192.168.1.1,TCP,53191,80,328,TCP-FIN Flood
1743660662.6638303,192.168.163.115,192.168.1.1,UDP,64020,53,598,UDP Flood
1743660662.663835,192.168.72.147,192.168.1.1,TCP,37083,80,502,TCP-SYN Flood
1743660662.6638384,192.168.38.152,192.168.1.1,UDP,39352,53,83,UDP Flood
1743660662.6638427,192.168.141.102,192.168.1.1,TCP,59806,80,969,TCP-SYN Flood
1743660662.6638477,192.168.33.122,192.168.1.1,UDP,32731,53,927,UDP Flood
1743660662.6638532,192.168.41.142,192.168.1.1,UDP,39032,53,181,UDP Flood
1743660662.6638587,192.168.209.197,192.168.1.1,UDP,42269,53,1004,UDP Flood
1743660662.6638637,192.168.91.66,192.168.1.1,UDP,4676,53,1063,UDP Flood
1743660662.663869,192.168.87.69,192.168.1.1,UDP,40872,53,785,UDP Flood
1743660662.663875,192.168.33.180,192.168.1.1,TCP,21281,80,1057,TCP-ACK Flood
1743660662.663883,192.168.76.221,192.168.1.1,UDP,3811,53,1009,UDP Flood
1743660662.6638868,192.168.178.122,192.168.1.1,TCP,50233,80,1470,TCP-RST Flood
1743660662.66389,192.168.121.152,192.168.1.1,UDP,53863,53,931,UDP Flood
1743660662.6638932,192.168.165.153,192.168.1.1,UDP,2489,53,813,UDP Flood
1743660662.6638978,192.168.239.70,192.168.1.1,TCP,5498,80,783,TCP-ACK Flood
1743660662.663901,192.168.14.150,192.168.1.1,UDP,54816,53,1206,UDP Flood
1743660662.6639047,192.168.30.119,192.168.1.1,TCP,41021,80,466,TCP-SYN Flood
1743660662.663909,192.168.17.187,192.168.1.1,UDP,3079,53,727,UDP Flood
1743660662.6639118,192.168.7.144,192.168.1.1,UDP,58269,53,1483,UDP Flood
1743660662.6639152,192.168.146.211,192.168.1.1,UDP,40009,53,1402,UDP Flood
1743660662.6639187,192.168.128.62,192.168.1.1,TCP,20307,80,1252,TCP-ACK Flood
1743660662.6639228,192.168.203.159,192.168.1.1,TCP,58181,80,1459,TCP-SYN Flood
1743660662.6639264,192.168.103.211,192.168.1.1,TCP,53243,80,597,TCP-ACK Flood
1743660662.6639297,192.168.102.62,192.168.1.1,UDP,3337,53,497,UDP Flood
1743660662.6639361,192.168.98.165,192.168.1.1,UDP,6315,53,1066,UDP Flood
1743660662.6639402,192.168.98.112,192.168.1.1,TCP,49408,80,619,TCP-SYN Flood
1743660662.663944,192.168.228.251,192.168.1.1,TCP,32233,80,555,TCP-FIN Flood
1743660662.663949,192.168.77.224,192.168.1.1,TCP,33559,80,170,TCP-FIN Flood
1743660662.6639583,192.168.118.166,192.168.1.1,UDP,35392,53,232,UDP Flood
1743660662.663965,192.168.23.166,192.168.1.1,TCP,36079,80,818,TCP-FIN Flood
1743660662.6639712,192.168.69.144,192.168.1.1,TCP,38208,80,851,TCP-FIN Flood
1743660662.6639764,192.168.223.29,192.168.1.1,UDP,55534,53,920,UDP Flood
1743660662.6639822,192.168.154.60,192.168.1.1,UDP,25208,53,769,UDP Flood
1743660662.6639879,192.168.196.215,192.168.1.1,TCP,13793,80,821,TCP-FIN Flood
1743660662.6639922,192.168.41.211,192.168.1.1,UDP,20767,53,787,UDP Flood
1743660662.6639981,192.168.248.49,192.168.1.1,TCP,18276,80,230,TCP-ACK Flood
1743660662.6640093,192.168.31.77,192.168.1.1,TCP,29640,80,1322,TCP-ACK Flood
1743660662.6640148,192.168.226.120,192.168.1.1,UDP,4050,53,339,UDP Flood
1743660662.6640193,192.168.41.98,192.168.1.1,TCP,16257,80,474,TCP-FIN Flood
1743660662.6640224,192.168.93.58,192.168.1.1,UDP,36525,53,550,UDP Flood
1743660662.6640263,192.168.239.8,192.168.1.1,TCP,23398,80,374,TCP-FIN Flood
1743660662.6640437,192.168.5.253,192.168.1.1,TCP,52614,80,1233,TCP-FIN Flood
1743660662.6640499,192.168.109.33,192.168.1.1,TCP,48844,80,265,TCP-SYN Flood
1743660662.664055,192.168.136.102,192.168.1.1,UDP,28022,53,1192,UDP Flood
1743660662.6640618,192.168.78.59,192.168.1.1,TCP,59825,80,473,TCP-ACK Flood
1743660662.6640666,192.168.50.22,192.168.1.1,TCP,40199,80,876,TCP-SYN Flood
1743660662.6640742,192.168.116.114,192.168.1.1,TCP,56638,80,1140,TCP-FIN Flood
